data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2024-12-23 20:21:52.026910;1225;Florianópolis;Tiago Lima;Smartwatch Garmin;Walter Cooperrider;masculino;pix
2024-12-24 00:31:49.106554;1226;Florianópolis;Gabriela Santos;Tablet Apple Ipad;David Byrd;masculino;dinheiro
2024-12-24 01:11:52.270524;1227;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Archie Bell;masculino;pix
2024-12-24 18:02:51.297788;1228;São Paulo;Ana Oliveira;Tablet Apple Ipad;Alton Berry;masculino;dinheiro
2024-12-24 20:42:45.715699;1229;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Robert Mcconnell;masculino;boleto
2024-12-24 21:43:48.828882;1230;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Philip Savini;masculino;cartão de crédito
2024-12-24 22:46:45.674660;1231;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Dwain Dondero;masculino;pix
2024-12-24 23:06:52.497041;1232;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Andria Tyler;feminino;cartão de crédito
2024-12-25 16:41:53.669032;1233;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Patricia Dan;feminino;pix
2024-12-25 16:45:47.928655;1234;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Kellie Green;feminino;pix
2024-12-25 20:11:48.465752;1235;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Denise Mccoy;feminino;cartão de crédito
2024-12-25 21:54:46.216225;1236;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Jerry Watson;masculino;pix
2024-12-25 22:29:49.314835;1237;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Neil Sullivan;masculino;boleto
2024-12-26 01:27:47.741136;1238;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Patsy Madison;feminino;dinheiro
2024-12-26 15:24:46.366141;1239;São Paulo;Lucas Pereira;Tablet Apple Ipad;Kathleen Riggs;feminino;pix
2024-12-26 17:04:50.734335;1240;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Earl Murchison;masculino;dinheiro
2024-12-26 19:21:52.965610;1241;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Rosalind Young;feminino;cartão de crédito
2024-12-27 01:04:50.344549;1242;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Royal Richardson;masculino;boleto
2024-12-27 17:33:47.464688;1243;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Joyce Acosta;feminino;dinheiro
2024-12-27 20:27:47.108592;1244;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Paul Marino;masculino;dinheiro
2024-12-27 21:57:51.893173;1245;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Lucile Emily;feminino;dinheiro
2024-12-28 16:04:46.490663;1246;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;John Bracy;masculino;dinheiro
2024-12-28 18:47:48.603973;1247;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Alfonso Huffman;masculino;cartão de crédito
2024-12-28 19:02:50.370583;1248;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;David Brown;masculino;boleto
2024-12-28 19:40:47.693906;1249;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Brendan Chausse;masculino;boleto
2024-12-28 22:01:50.092487;1250;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Alice Renick;feminino;pix
2024-12-28 23:27:49.963198;1251;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Jesus Mckinnon;masculino;pix
2024-12-29 18:26:50.903260;1252;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;James Meyer;masculino;dinheiro
2024-12-29 23:41:47.915885;1253;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Minnie Oppenheim;feminino;boleto
2024-12-30 00:13:48.669740;1254;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Leo Obrien;masculino;cartão de crédito
2024-12-30 15:58:49.299665;1255;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Rhonda Snoddy;feminino;pix
2024-12-30 18:29:48.362161;1256;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Elena Brockway;feminino;dinheiro
2024-12-30 19:14:48.449809;1257;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Lynette Bagnoli;feminino;cartão de crédito
2024-12-30 22:00:46.731840;1258;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Wilma Hershey;feminino;boleto
2024-12-30 22:07:52.656419;1259;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Owen Lemons;masculino;boleto
2024-12-31 23:30:51.302130;1260;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Joseph Freeman;masculino;pix
2025-01-01 01:04:50.964062;1261;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Virginia Schacher;feminino;pix
2025-01-01 15:08:50.290499;1262;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Carrie Webster;feminino;cartão de crédito
2025-01-01 15:10:53.654298;1263;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Amy Reamy;feminino;cartão de crédito
2025-01-01 18:19:50.515992;1264;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Ann Jackson;feminino;pix
2025-01-01 21:54:50.541179;1265;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Allison Ertz;feminino;dinheiro
2025-01-02 00:32:51.452779;1266;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Erin Black;feminino;boleto
2025-01-02 16:01:50.360167;1267;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Annette Ballin;feminino;dinheiro
2025-01-02 17:56:48.038363;1268;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Yen Luna;feminino;pix
2025-01-02 18:05:52.897083;1269;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Frank Bishop;masculino;dinheiro
2025-01-02 22:27:49.780169;1270;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Dustin Lyons;masculino;cartão de crédito
2025-01-03 01:19:49.038421;1271;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Todd Boulerice;masculino;dinheiro
2025-01-03 01:22:47.105004;1272;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;John June;masculino;cartão de crédito
2025-01-03 15:56:52.212066;1273;Florianópolis;Gabriela Santos;Smartwatch Garmin;Elijah Looper;masculino;dinheiro
2025-01-03 16:57:48.401963;1274;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Ann Chaisson;feminino;pix
2025-01-03 17:25:49.303208;1275;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Ronald Rightmire;masculino;cartão de crédito
2025-01-03 17:39:46.722123;1276;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Truman Avalos;masculino;boleto
2025-01-03 17:52:46.908037;1277;São Paulo;Lucas Pereira;Smartwatch Garmin;Matt Phillips;masculino;cartão de crédito
2025-01-03 19:57:50.118186;1278;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Antoine Tibbs;masculino;cartão de crédito
2025-01-03 21:47:48.920577;1279;São Paulo;Lucas Pereira;Tablet Apple Ipad;Martha Mcbath;feminino;dinheiro
2025-01-03 23:27:49.331653;1280;Florianópolis;Tiago Lima;Smartwatch Garmin;Robert Sage;masculino;boleto
2025-01-04 00:59:47.522930;1281;Florianópolis;Tiago Lima;Tablet Apple Ipad;Charles Johnson;masculino;boleto
2025-01-04 01:23:50.438432;1282;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Florence Young;feminino;cartão de crédito
2025-01-04 17:34:48.475839;1283;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Kathleen Rodriguez;feminino;pix
2025-01-05 15:45:49.704718;1284;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Alicia Fonseca;feminino;cartão de crédito
2025-01-05 16:05:51.222686;1285;São Paulo;Ana Oliveira;Smartwatch Garmin;Anna Murray;feminino;dinheiro
2025-01-05 17:33:53.014476;1286;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Robert Hall;masculino;dinheiro
2025-01-05 17:40:50.000154;1287;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Mary Wendler;feminino;cartão de crédito
2025-01-05 18:46:49.436109;1288;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Clarence Turner;masculino;cartão de crédito
2025-01-05 21:39:53.435795;1289;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Stephanie Horabik;feminino;dinheiro
2025-01-05 22:15:47.412170;1290;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Shawn Kasprowicz;masculino;pix
2025-01-05 22:22:46.659512;1291;São Paulo;Lucas Pereira;Fone de Ouvido Sony;George Curran;masculino;boleto
2025-01-05 23:02:50.844571;1292;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Helen Hailey;feminino;dinheiro
2025-01-06 00:11:51.293094;1293;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Kenneth Livingston;masculino;boleto
2025-01-06 15:05:48.335626;1294;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Jess Sanford;masculino;dinheiro
2025-01-06 16:00:49.358311;1295;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Dale Gregory;masculino;cartão de crédito
2025-01-06 17:37:49.807735;1296;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Viola Jones;feminino;boleto
2025-01-06 21:42:50.872283;1297;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Jennifer Mathis;feminino;cartão de crédito
2025-01-06 23:02:51.775057;1298;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Miguel Nieman;masculino;pix
2025-01-07 01:26:50.843064;1299;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;David Robb;masculino;dinheiro
2025-01-07 01:54:53.008290;1300;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Kathryn Magnuson;feminino;boleto
2025-01-07 01:58:46.878394;1301;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Melba Holliday;feminino;boleto
2025-01-07 19:59:51.208824;1302;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Paul Kenyon;masculino;pix
2025-01-08 00:05:50.535859;1303;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;John Spencer;masculino;pix
2025-01-08 15:39:49.629271;1304;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Jack Pychardo;masculino;dinheiro
2025-01-08 17:09:52.414022;1305;Florianópolis;Tiago Lima;Smartwatch Garmin;Frances Snell;feminino;pix
2025-01-09 01:51:51.192211;1306;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Virginia Wagner;feminino;dinheiro
2025-01-09 15:51:51.210969;1307;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Betsy Wilson;feminino;pix
2025-01-09 20:15:47.786587;1308;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;David Henig;masculino;cartão de crédito
2025-01-09 22:05:50.868577;1309;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Ella Woodall;feminino;pix
2025-01-09 22:08:49.685843;1310;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Christina Miller;feminino;cartão de crédito
2025-01-10 15:18:48.669986;1311;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Jesse Burton;masculino;boleto
2025-01-10 15:31:50.369928;1312;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Richard Wheeler;masculino;cartão de crédito
2025-01-10 17:24:51.841400;1313;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Sara Matthews;feminino;cartão de crédito
2025-01-10 19:06:46.317764;1314;Florianópolis;Gabriela Santos;Smartwatch Garmin;John Farish;masculino;cartão de crédito
2025-01-11 01:01:50.269902;1315;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Charles Stanley;masculino;cartão de crédito
2025-01-11 15:05:53.121724;1316;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Sharon Bradley;feminino;cartão de crédito
2025-01-11 17:04:50.006103;1317;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Timothy Contreras;masculino;cartão de crédito
2025-01-11 17:48:53.777865;1318;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Audrey Smith;feminino;boleto
2025-01-11 18:47:52.511220;1319;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Felicia Dorton;feminino;cartão de crédito
2025-01-11 21:14:50.080272;1320;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Charles Berthold;masculino;dinheiro
2025-01-11 22:46:53.171794;1321;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Christopher Geller;masculino;cartão de crédito
2025-01-11 23:37:49.171445;1322;São Paulo;Ana Oliveira;Tablet Apple Ipad;Elisha Roseman;feminino;dinheiro
2025-01-12 15:16:47.019619;1323;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Shannon Menchaca;masculino;dinheiro
2025-01-12 15:55:48.285991;1324;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Virgil Diggs;masculino;pix
2025-01-12 16:19:51.916911;1325;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Bert Bradford;masculino;dinheiro
2025-01-12 20:18:51.688472;1326;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Allan Needham;masculino;pix
2025-01-12 20:56:52.972033;1327;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Eric Moore;masculino;pix
2025-01-12 21:50:45.964507;1328;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Frank Lopez;masculino;boleto
2025-01-12 21:57:49.702874;1329;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Maria Rogers;feminino;boleto
2025-01-12 22:28:51.146153;1330;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Adrian Perdue;masculino;dinheiro
2025-01-13 15:50:47.667472;1331;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Lori Rand;feminino;cartão de crédito
2025-01-13 17:04:46.723935;1332;São Paulo;Lucas Pereira;Tablet Apple Ipad;Carlene Calvo;feminino;boleto
2025-01-13 17:59:47.984030;1333;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Andrew Haugen;masculino;boleto
2025-01-13 21:34:47.668970;1334;São Paulo;Lucas Pereira;Smartwatch Garmin;Katrina Defelice;feminino;boleto
2025-01-13 21:59:52.885947;1335;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Carolyn Cross;feminino;dinheiro
2025-01-13 22:51:47.266481;1336;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Michelle Gunter;feminino;pix
2025-01-14 01:50:47.222361;1337;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Efren Miraglia;masculino;boleto
2025-01-14 15:39:52.739955;1338;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Rheba Michaud;feminino;cartão de crédito
2025-01-14 17:20:51.823499;1339;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Sharon Plath;feminino;boleto
2025-01-14 17:57:49.780894;1340;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Amber Dole;feminino;boleto
2025-01-14 21:48:53.334494;1341;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Harold Waller;masculino;dinheiro
2025-01-14 22:23:48.993065;1342;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Dale Dole;masculino;pix
2025-01-14 23:07:47.546595;1343;São Paulo;Ana Oliveira;Fone de Ouvido Sony;John Prahm;masculino;dinheiro
2025-01-15 01:40:47.699163;1344;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Jerry Parker;masculino;dinheiro
2025-01-15 20:04:46.908239;1345;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Gary Jones;masculino;dinheiro
2025-01-15 21:35:49.174549;1346;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;John Warren;masculino;dinheiro
2025-01-16 15:09:46.244371;1347;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Donald Gentry;masculino;dinheiro
2025-01-16 16:30:49.601254;1348;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Derrick Phillips;masculino;dinheiro
2025-01-16 16:45:49.693168;1349;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Sherry Shepard;feminino;dinheiro
2025-01-16 20:25:53.022998;1350;Florianópolis;Gabriela Santos;Smartwatch Garmin;Martin Davis;masculino;dinheiro
2025-01-16 22:34:50.216430;1351;São Paulo;Ana Oliveira;Smartwatch Garmin;Jamie Amparan;masculino;pix
2025-01-16 22:50:52.806736;1352;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Mary Tassone;feminino;boleto
2025-01-17 01:49:53.342313;1353;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Kimberly Kish;feminino;dinheiro
2025-01-17 17:28:49.054281;1354;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Orlando Konakowitz;masculino;pix
2025-01-17 20:53:50.666041;1355;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Julie Bruno;feminino;dinheiro
2025-01-18 17:56:50.458892;1356;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Harold Robertson;masculino;dinheiro
2025-01-18 18:04:51.403676;1357;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Sandra Milliken;feminino;dinheiro
2025-01-18 19:05:51.103197;1358;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Chasity Sampson;feminino;boleto
2025-01-18 19:11:52.079909;1359;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Patricia Romon;feminino;cartão de crédito
2025-01-18 20:04:46.503776;1360;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Albert Route;masculino;pix
2025-01-18 22:21:52.179643;1361;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Eric Nicholson;masculino;boleto
2025-01-19 00:15:51.876975;1362;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Jackqueline Plaskett;feminino;boleto
2025-01-19 17:46:52.805361;1363;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Jamie Tyler;feminino;dinheiro
2025-01-19 18:28:47.470125;1364;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Cheryl Pittman;feminino;cartão de crédito
2025-01-19 21:30:50.341823;1365;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Barry Reitz;masculino;dinheiro
2025-01-19 23:21:51.453033;1366;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Rick Carter;masculino;dinheiro
2025-01-19 23:31:48.604930;1367;São Paulo;Ana Oliveira;Tablet Apple Ipad;John Torres;masculino;dinheiro
2025-01-20 01:40:45.878713;1368;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Kenny Adams;masculino;boleto
2025-01-20 16:04:47.642021;1369;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Christina Panto;feminino;pix
2025-01-20 17:26:52.196925;1370;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Richard Vanhoose;masculino;pix
2025-01-20 18:11:50.737823;1371;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Roberta Hatch;feminino;dinheiro
2025-01-20 19:53:52.782698;1372;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Leonardo Carter;masculino;dinheiro
2025-01-20 20:31:49.885451;1373;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Jacqueline Ford;feminino;cartão de crédito
2025-01-20 20:44:53.207502;1374;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Carrol Richters;masculino;cartão de crédito
2025-01-21 01:49:52.897331;1375;Florianópolis;Tiago Lima;Smartwatch Garmin;Hector Powell;masculino;boleto
2025-01-21 15:21:49.811897;1376;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Danny Nelson;masculino;boleto
2025-01-21 16:04:46.259662;1377;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Melissa Swales;feminino;dinheiro
2025-01-21 17:32:52.886858;1378;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Ralph Claypoole;masculino;pix
2025-01-21 19:39:46.899199;1379;São Paulo;Ana Oliveira;Tablet Apple Ipad;Albert Terry;masculino;boleto
2025-01-21 23:29:51.434959;1380;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Harry Parmley;masculino;dinheiro
2025-01-22 17:35:47.981439;1381;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Ruth Green;feminino;pix
2025-01-22 19:04:52.410497;1382;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Scott Corbin;masculino;pix
2025-01-22 21:43:51.876406;1383;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Lucille Turner;feminino;pix
2025-01-22 22:39:50.869565;1384;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Vanessa Hight;feminino;cartão de crédito
2025-01-22 23:20:50.963725;1385;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Thomas Thompson;masculino;cartão de crédito
2025-01-22 23:29:48.018902;1386;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Rod Martelli;masculino;pix
2025-01-23 00:04:51.704660;1387;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Merlin Henderson;masculino;dinheiro
2025-01-23 15:58:47.095336;1388;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Alvin Kemp;masculino;pix
2025-01-23 16:44:48.123690;1389;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Daisy Pendergraph;feminino;pix
2025-01-23 16:57:47.742110;1390;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Harold Hill;masculino;boleto
2025-01-23 17:59:46.123393;1391;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Virginia Gordon;feminino;dinheiro
2025-01-23 18:30:51.667236;1392;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;James Permenter;masculino;cartão de crédito
2025-01-23 20:12:47.606475;1393;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Cody Fink;masculino;cartão de crédito
2025-01-24 16:01:48.334754;1394;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Phillip Anderson;masculino;dinheiro
2025-01-24 22:02:51.636334;1395;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Augusta Lopez;feminino;dinheiro
2025-01-25 00:41:49.933419;1396;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Frederick Howe;masculino;cartão de crédito
2025-01-25 01:02:48.473319;1397;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Delbert Oakley;masculino;boleto
2025-01-25 01:47:52.972965;1398;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Roberta Williams;feminino;cartão de crédito
2025-01-25 15:07:52.501295;1399;Florianópolis;Tiago Lima;Smartwatch Garmin;Diana Gonzales;feminino;boleto
2025-01-25 15:16:46.941970;1400;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Boyd Hynes;masculino;cartão de crédito
2025-01-25 18:24:48.287846;1401;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Henry Montgomery;masculino;dinheiro
2025-01-25 23:04:52.972591;1402;São Paulo;Lucas Pereira;Smartwatch Garmin;Dale Hamilton;masculino;pix
2025-01-25 23:17:48.740881;1403;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Margarita Glynn;feminino;boleto
2025-01-25 23:54:48.638561;1404;Florianópolis;Gabriela Santos;Smartwatch Garmin;Joseph Tyler;masculino;cartão de crédito
